date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason,doctor_id,day_of_week
2024-03-27,neurology,20,9,0.45,86,12,0,0,0,0,0,39,60,0.65,0,0.07,0.2,16,0,0.0,56,1.0,1:3,Imaging,NEU10,Wednesday
2024-03-28,oncology,20,0,0.0,12,13,30,0,0,0,0,30,30,1.0,3,0.15,0.0,13,1,0.08,58,0.5,1:1,Chronic Illness,ONC13,Thursday
2024-03-29,radiology,39,0,0.0,0,0,0,17608,0,17600,0,0,0,0.0,0,0.0,0.0,0,0,0.0,52,1.0,1:4,0,RAD20,Friday
2024-03-30,pathology,10,0,0.0,0,0,0,3951,0,3940,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,0.8,1:3,0,PAT15,Saturday
2024-03-31,anesthesiology,44,0,0.0,0,0,0,16522,0,16516,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,0.8,1:4,0,ANE2,Sunday
2024-04-01,icu,26,0,0.0,134,16,58,0,0,0,0,16,16,1.0,3,0.01,0.0,11,1,0.09,35,0.8,1:2,Pre/Post Surgery,ICU5,Monday
2024-04-02,psychiatry,42,0,0.0,94,22,5,0,0,0,0,62,62,1.0,0,0.09,0.0,13,0,0.0,20,0.9,1:4,Pre/Post Surgery,PSY19,Tuesday
2024-04-03,physical_therapy,35,0,0.83,0,22,0,11657,0,11651,0,16,67,0.24,0,0.0,0.0,16,1,0.06,36,0.9,1:4,0,PHY18,Wednesday
2024-04-04,resp_therapy,18,0,1.0,0,9,0,8731,0,8721,0,5,75,0.07,0,0.0,0.0,14,1,0.07,12,0.8,1:2,0,RES21,Thursday
2024-04-05,nutrition_diet,45,0,0.0,0,0,0,19530,0,19525,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:4,0,NUT11,Friday
2024-04-06,pharmacy,31,0,0.0,0,0,0,6873,0,6869,0,0,0,0.0,0,0.0,0.0,0,0,0.0,41,0.9,1:3,0,PHA17,Saturday
2024-04-07,laboratory,46,0,0.0,0,0,0,19626,0,19607,0,0,0,0.0,0,0.0,0.0,0,0,0.0,46,0.9,1:3,0,LAB8,Sunday
2024-04-08,infection_control,37,0,0.57,0,5,0,0,0,0,0,0,0,0.58,3,0.09,0.0,0,0,0.0,0,0.0,1:4,0,INF6,Monday
2024-04-09,medical_records,28,0,0.0,0,0,0,1675,0,1669,0,0,0,0.0,0,0.0,0.0,17,1,0.06,0,0.0,1:1,0,MED9,Tuesday
2024-01-01,admin,9,0,0.0,0,0,0,18062,0,18057,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:1,0,ADM1,Monday
2024-01-02,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,19,0,0.0,0,0.0,0,0,SEC22,Tuesday
2024-01-03,emergency,40,0,0.0,0,22,39,0,0,0,0,51,51,1.0,0,0.0,0.0,18,0,0.0,56,0.7,1:3,Child Health,EME4,Wednesday
2024-01-04,internal_med,39,0,0.0,76,2,6,0,0,0,0,40,40,1.0,4,0.14,0.0,18,1,0.06,55,0.9,1:2,Breathing Disorders,INT7,Thursday
2024-01-05,surgery,0,4,0.15,43,28,0,1808,0,1803,0,14,46,0.3,4,0.09,0.1,15,0,0.0,15,0.6,1:2,Cardiac Issues,SUR23,Friday
2024-01-06,pediatric,23,0,0.0,140,1,22,0,0,0,0,14,14,1.0,4,0.0,0.0,15,1,0.07,20,0.9,1:1,Mental Health,PED16,Saturday
2024-01-07,obgyn,21,0,0.0,63,34,56,0,0,0,0,42,42,1.0,0,0.13,0.0,17,1,0.06,30,1.0,1:4,Child Health,OBG12,Sunday
2024-01-08,cardio,40,0,0.0,22,13,26,0,0,0,0,47,47,1.0,2,0.05,0.0,10,1,0.1,14,0.5,1:3,Critical Care,CAR3,Monday
2024-01-09,orthopedic,19,0,0.0,121,2,0,0,0,0,0,55,55,1.0,2,0.04,0.0,13,0,0.0,55,0.9,1:1,Rehabilitation,ORT14,Tuesday
2024-01-10,neurology,28,26,0.93,120,19,0,0,0,0,0,13,58,0.22,3,0.1,0.4,17,1,0.06,32,0.6,1:1,Child Health,NEU10,Wednesday
2024-01-11,oncology,41,0,0.0,64,32,27,0,0,0,0,45,45,1.0,0,0.1,0.0,11,1,0.09,19,0.5,1:3,Chronic Illness,ONC13,Thursday
2024-01-12,radiology,47,0,0.0,0,0,0,18518,0,18505,0,0,0,0.0,0,0.0,0.0,0,0,0.0,34,0.7,1:1,0,RAD20,Friday
2024-01-13,pathology,40,0,0.0,0,0,0,1900,0,1888,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,0.6,1:4,0,PAT15,Saturday
2024-01-14,anesthesiology,11,0,0.0,0,0,0,13013,0,13001,0,0,0,0.0,0,0.0,0.0,0,0,0.0,24,0.6,1:4,0,ANE2,Sunday
2024-01-15,icu,38,0,0.0,49,13,13,0,0,0,0,37,37,1.0,2,0.09,0.0,15,0,0.0,48,1.0,1:1,Critical Care,ICU5,Monday
2024-01-16,psychiatry,35,29,0.83,140,16,14,0,0,0,0,17,62,0.27,2,0.12,0.5,15,1,0.07,29,0.8,1:3,Lab Tests,PSY19,Tuesday
2024-01-17,physical_therapy,29,0,0.0,0,22,0,7775,0,7759,0,22,22,1.0,0,0.0,0.0,13,0,0.0,59,0.9,1:2,0,PHY18,Wednesday
2024-01-18,resp_therapy,49,0,0.2,0,5,0,5602,0,5591,0,26,41,0.63,0,0.0,0.0,18,0,0.0,14,0.8,1:1,0,RES21,Thursday
2024-01-19,nutrition_diet,15,0,0.0,0,0,0,5540,0,5531,0,0,0,0.0,0,0.0,0.0,12,1,0.08,0,0.0,1:2,0,NUT11,Friday
2024-01-20,pharmacy,44,0,0.0,0,0,0,9198,0,9195,0,0,0,0.0,0,0.0,0.0,0,0,0.0,47,0.6,1:2,0,PHA17,Saturday
2024-01-21,laboratory,38,0,0.0,0,0,0,2046,0,2030,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,1.0,1:2,0,LAB8,Sunday
2024-01-22,infection_control,49,0,0.0,0,39,0,0,0,0,0,0,0,0.68,4,0.01,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Monday
2024-01-23,medical_records,20,0,0.0,0,0,0,1952,0,1944,0,0,0,0.0,0,0.0,0.0,12,1,0.08,0,0.0,1:1,0,MED9,Tuesday
2024-01-24,admin,21,0,0.0,0,0,0,11715,0,11702,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,1:3,0,ADM1,Wednesday
2024-01-25,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,0,0,SEC22,Thursday
2024-01-26,emergency,48,0,0.0,0,30,44,0,0,0,0,42,57,0.74,0,0.0,0.0,14,1,0.07,16,0.8,1:3,Elective Procedure,EME4,Friday
2024-01-27,internal_med,19,0,0.0,116,19,32,0,0,0,0,66,69,0.96,2,0.16,0.0,12,0,0.0,28,0.5,1:4,Cardiac Issues,INT7,Saturday
2024-01-28,surgery,0,0,0.0,69,23,0,15622,0,15612,0,23,23,1.0,1,0.17,0.0,15,0,0.0,36,0.9,1:1,Pre/Post Surgery,SUR23,Sunday
2024-01-29,pediatric,12,0,0.0,104,38,22,0,0,0,0,54,68,0.79,0,0.07,0.0,12,0,0.0,53,0.5,1:1,Cardiac Issues,PED16,Monday
2024-01-30,obgyn,20,0,0.0,44,14,50,0,0,0,0,14,14,1.0,2,0.01,0.0,14,0,0.0,28,0.9,1:4,Chronic Illness,OBG12,Tuesday
2024-01-31,cardio,43,21,0.49,51,32,52,0,0,0,0,26,79,0.33,0,0.17,0.3,10,0,0.0,45,0.9,1:3,Child Health,CAR3,Wednesday
2024-02-01,orthopedic,10,10,1.0,25,1,0,0,0,0,0,23,70,0.33,4,0.04,0.1,13,1,0.08,40,0.8,1:2,Chronic Illness,ORT14,Thursday
2024-02-02,neurology,15,0,0.0,91,10,0,0,0,0,0,10,10,1.0,4,0.09,0.0,17,1,0.06,56,0.9,1:1,Chronic Illness,NEU10,Friday
2024-02-03,oncology,37,27,0.73,60,35,26,0,0,0,0,10,72,0.14,2,0.11,0.4,17,1,0.06,57,0.8,1:4,Chronic Illness,ONC13,Saturday
2024-02-04,radiology,17,0,0.0,0,0,0,19200,0,19184,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,0.7,1:2,0,RAD20,Sunday
2024-02-05,pathology,30,0,0.0,0,0,0,5337,0,5319,0,0,0,0.0,0,0.0,0.0,0,0,0.0,25,1.0,1:1,0,PAT15,Monday
2024-02-06,anesthesiology,9,0,0.0,0,0,0,6425,0,6422,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,0.9,1:1,0,ANE2,Tuesday
2024-02-07,icu,42,0,0.0,54,12,41,0,0,0,0,55,62,0.89,3,0.04,0.0,14,0,0.0,45,0.8,1:3,Mental Health,ICU5,Wednesday
2024-02-08,psychiatry,47,0,0.0,137,25,20,0,0,0,0,32,32,1.0,1,0.17,0.0,15,0,0.0,44,0.9,1:3,Prenatal,PSY19,Thursday
2024-02-09,physical_therapy,9,0,0.0,0,11,0,2465,0,2453,0,21,21,1.0,0,0.0,0.0,11,0,0.0,37,0.8,1:1,0,PHY18,Friday
2024-02-10,resp_therapy,45,0,0.0,0,7,0,2932,0,2928,0,24,24,1.0,0,0.0,0.0,10,0,0.0,58,0.5,1:3,0,RES21,Saturday
2024-02-11,nutrition_diet,30,0,0.0,0,0,0,17793,0,17786,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,1:4,0,NUT11,Sunday
2024-02-12,pharmacy,46,0,0.0,0,0,0,2496,0,2477,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,1.0,1:1,0,PHA17,Monday
2024-02-13,laboratory,16,0,0.0,0,0,0,6767,0,6752,0,0,0,0.0,0,0.0,0.0,0,0,0.0,27,0.7,1:4,0,LAB8,Tuesday
2024-02-14,infection_control,49,0,0.31,0,2,0,0,0,0,0,0,0,0.72,4,0.13,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Wednesday
2024-02-15,medical_records,36,0,0.0,0,0,0,16012,0,15994,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:1,0,MED9,Thursday
2024-02-16,admin,43,0,0.0,0,0,0,12906,0,12899,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:4,0,ADM1,Friday
2024-02-17,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,0,0,SEC22,Saturday
2024-02-18,emergency,21,0,0.0,0,32,42,0,0,0,0,32,32,1.0,0,0.0,0.0,11,1,0.09,30,0.7,1:4,Accident,EME4,Sunday
2024-02-19,internal_med,45,0,0.0,37,10,55,0,0,0,0,45,49,0.92,4,0.19,0.0,16,1,0.06,34,0.8,1:2,Pre/Post Surgery,INT7,Monday
2024-02-20,surgery,0,0,0.0,55,13,0,18195,0,18184,0,12,13,0.92,0,0.15,0.0,13,0,0.0,26,0.9,1:1,Child Health,SUR23,Tuesday
2024-02-21,pediatric,22,3,0.14,38,14,55,0,0,0,0,7,24,0.29,2,0.03,0.1,16,1,0.06,22,0.8,1:1,Pre/Post Surgery,PED16,Wednesday
2024-02-22,obgyn,23,0,0.0,120,37,31,0,0,0,0,50,50,1.0,0,0.07,0.0,18,1,0.06,25,0.8,1:1,Elective Procedure,OBG12,Thursday
2024-02-23,cardio,32,17,0.53,24,25,31,0,0,0,0,12,54,0.22,1,0.14,0.3,16,0,0.0,48,0.5,1:3,Breathing Disorders,CAR3,Friday
2024-02-24,orthopedic,16,0,0.0,78,19,0,0,0,0,0,15,19,0.79,2,0.08,0.0,19,1,0.05,40,0.8,1:3,Cancer,ORT14,Saturday
2024-02-25,neurology,49,14,0.29,87,4,0,0,0,0,0,31,49,0.63,3,0.12,0.3,16,1,0.06,44,0.7,1:1,Nervous System,NEU10,Sunday
2024-02-26,oncology,24,0,0.0,67,30,59,0,0,0,0,45,45,1.0,3,0.06,0.0,13,0,0.0,54,0.7,1:3,Chronic Illness,ONC13,Monday
2024-02-27,radiology,11,0,0.0,0,0,0,17327,0,17319,0,0,0,0.0,0,0.0,0.0,0,0,0.0,19,0.9,1:4,0,RAD20,Tuesday
2024-02-28,pathology,18,0,0.0,0,0,0,17005,0,16996,0,0,0,0.0,0,0.0,0.0,0,0,0.0,20,0.7,1:2,0,PAT15,Wednesday
2024-02-29,anesthesiology,30,0,0.0,0,0,0,11257,0,11243,0,0,0,0.0,0,0.0,0.0,0,0,0.0,47,0.6,1:4,0,ANE2,Thursday
2024-03-01,icu,43,14,0.33,30,34,19,0,0,0,0,13,61,0.21,3,0.09,0.2,14,1,0.07,24,0.6,1:1,Breathing Disorders,ICU5,Friday
2024-03-02,psychiatry,38,0,0.0,10,37,49,0,0,0,0,20,56,0.36,4,0.03,0.0,13,0,0.0,11,0.6,1:1,Accident,PSY19,Saturday
2024-03-03,physical_therapy,23,0,0.7,0,29,0,4501,0,4483,0,23,68,0.34,0,0.0,0.0,12,1,0.08,45,0.7,1:4,0,PHY18,Sunday
2024-03-04,resp_therapy,47,0,0.0,0,9,0,6501,0,6499,0,37,37,1.0,0,0.0,0.0,17,1,0.06,33,0.9,1:1,0,RES21,Monday
2024-03-05,nutrition_diet,43,0,0.0,0,0,0,4592,0,4590,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,1:1,0,NUT11,Tuesday
2024-03-06,pharmacy,35,0,0.0,0,0,0,17568,0,17566,0,0,0,0.0,0,0.0,0.0,0,0,0.0,53,0.6,1:3,0,PHA17,Wednesday
2024-03-07,laboratory,20,0,0.0,0,0,0,7088,0,7081,0,0,0,0.0,0,0.0,0.0,0,0,0.0,10,1.0,1:3,0,LAB8,Thursday
2024-03-08,infection_control,35,0,0.0,0,16,0,0,0,0,0,0,0,0.77,3,0.08,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Friday
2024-03-09,medical_records,5,0,0.0,0,0,0,10979,0,10964,0,0,0,0.0,0,0.0,0.0,15,1,0.07,0,0.0,1:3,0,MED9,Saturday
2024-03-10,admin,27,0,0.0,0,0,0,19680,0,19678,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:1,0,ADM1,Sunday
2024-03-11,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,0,0,SEC22,Monday
2024-03-12,emergency,41,0,0.0,0,20,22,0,0,0,0,35,35,1.0,0,0.0,0.0,10,0,0.0,57,0.9,1:3,Cardiac Issues,EME4,Tuesday
2024-03-13,internal_med,38,10,0.26,115,23,31,0,0,0,0,36,69,0.52,1,0.12,0.1,18,0,0.0,48,0.5,1:3,Prenatal,INT7,Wednesday
2024-03-14,surgery,0,7,0.15,11,38,0,6420,0,6416,0,5,50,0.1,2,0.02,0.1,18,0,0.0,10,0.8,1:4,Imaging,SUR23,Thursday
2024-03-15,pediatric,32,0,0.0,127,21,15,0,0,0,0,56,58,0.97,2,0.16,0.0,19,0,0.0,19,0.9,1:3,Breathing Disorders,PED16,Friday
2024-03-16,obgyn,42,30,0.71,95,4,55,0,0,0,0,36,70,0.51,2,0.15,0.4,16,0,0.0,51,0.7,1:4,Joint Issues,OBG12,Saturday
2024-03-17,cardio,11,0,0.0,56,29,52,0,0,0,0,39,39,1.0,3,0.11,0.0,14,1,0.07,16,1.0,1:2,Breathing Disorders,CAR3,Sunday
2024-03-18,orthopedic,34,0,0.0,127,30,0,0,0,0,0,29,35,0.83,4,0.18,0.0,13,1,0.08,53,0.6,1:1,Prenatal,ORT14,Monday
2024-03-19,neurology,47,0,0.0,29,23,0,0,0,0,0,23,23,1.0,0,0.17,0.0,18,0,0.0,35,0.6,1:3,Mental Health,NEU10,Tuesday
2024-03-20,oncology,14,13,0.93,57,8,55,0,0,0,0,42,63,0.67,2,0.08,0.2,16,0,0.0,23,0.7,1:2,Cardiac Issues,ONC13,Wednesday
2024-03-21,radiology,22,0,0.0,0,0,0,4755,0,4744,0,0,0,0.0,0,0.0,0.0,0,0,0.0,42,1.0,1:3,0,RAD20,Thursday
2024-03-22,pathology,39,0,0.0,0,0,0,7255,0,7250,0,0,0,0.0,0,0.0,0.0,0,0,0.0,11,0.7,1:1,0,PAT15,Friday
2024-03-23,anesthesiology,33,0,0.0,0,0,0,5013,0,4996,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,1.0,1:2,0,ANE2,Saturday
2024-03-24,icu,8,8,1.0,149,23,6,0,0,0,0,35,78,0.45,0,0.14,0.1,17,1,0.06,27,0.6,1:1,Chronic Illness,ICU5,Sunday
2024-03-25,psychiatry,32,0,0.0,51,14,12,0,0,0,0,21,21,1.0,1,0.11,0.0,10,1,0.1,47,0.8,1:4,Pre/Post Surgery,PSY19,Monday
2024-03-26,physical_therapy,41,0,0.0,0,21,0,13444,0,13439,0,29,29,1.0,0,0.0,0.0,17,1,0.06,49,0.6,1:2,0,PHY18,Tuesday
2024-03-27,resp_therapy,37,0,0.0,0,30,0,19322,0,19317,0,42,42,1.0,0,0.0,0.0,16,0,0.0,14,0.7,1:3,0,RES21,Wednesday
2024-03-28,nutrition_diet,22,0,0.0,0,0,0,10597,0,10595,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:2,0,NUT11,Thursday
2024-03-29,pharmacy,15,0,0.0,0,0,0,14669,0,14650,0,0,0,0.0,0,0.0,0.0,0,0,0.0,47,0.7,1:3,0,PHA17,Friday
2024-03-30,laboratory,20,0,0.0,0,0,0,3202,0,3186,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,1.0,1:1,0,LAB8,Saturday
2024-03-31,infection_control,8,0,0.0,0,16,0,0,0,0,0,0,0,1.0,3,0.06,0.0,0,0,0.0,0,0.0,1:1,0,INF6,Sunday
2024-04-01,medical_records,40,0,0.0,0,0,0,18753,0,18745,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,1:1,0,MED9,Monday
2024-04-02,admin,31,0,0.0,0,0,0,4871,0,4863,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:1,0,ADM1,Tuesday
2024-04-03,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,0,0,SEC22,Wednesday
2024-04-04,emergency,7,0,0.0,0,29,21,0,0,0,0,29,42,0.69,0,0.0,0.0,14,1,0.07,47,0.8,1:1,Cardiac Issues,EME4,Thursday
2024-04-05,internal_med,35,0,0.0,35,24,34,0,0,0,0,60,62,0.97,3,0.19,0.0,13,1,0.08,23,0.5,1:2,Breathing Disorders,INT7,Friday
2024-04-06,surgery,0,0,0.0,84,29,0,3511,0,3498,0,34,50,0.68,1,0.06,0.0,11,0,0.0,59,0.6,1:2,Cardiac Issues,SUR23,Saturday
2024-04-07,pediatric,39,0,0.0,120,21,5,0,0,0,0,21,21,1.0,0,0.14,0.0,14,1,0.07,10,1.0,1:3,Cancer,PED16,Sunday
2024-04-08,obgyn,9,0,0.0,74,25,6,0,0,0,0,27,35,0.77,4,0.13,0.0,18,0,0.0,45,0.7,1:1,Pre/Post Surgery,OBG12,Monday
2024-04-09,cardio,22,0,0.0,60,11,27,0,0,0,0,11,11,1.0,1,0.07,0.0,17,1,0.06,46,0.8,1:3,Nervous System,CAR3,Tuesday
2024-01-01,orthopedic,7,7,1.0,122,12,0,0,0,0,0,15,56,0.27,0,0.17,0.1,14,0,0.0,38,1.0,1:1,Prenatal,ORT14,Monday
2024-01-02,neurology,5,0,0.0,41,2,0,0,0,0,0,69,69,1.0,2,0.06,0.0,19,0,0.0,11,0.5,1:4,Lab Tests,NEU10,Tuesday
2024-01-03,oncology,13,0,0.0,113,26,30,0,0,0,0,26,26,1.0,4,0.12,0.0,18,0,0.0,26,0.7,1:3,Pre/Post Surgery,ONC13,Wednesday
2024-01-04,radiology,42,0,0.0,0,0,0,12972,0,12965,0,0,0,0.0,0,0.0,0.0,0,0,0.0,25,0.9,1:3,0,RAD20,Thursday
2024-01-05,pathology,41,0,0.0,0,0,0,4015,0,4003,0,0,0,0.0,0,0.0,0.0,0,0,0.0,19,0.8,1:3,0,PAT15,Friday
2024-01-06,anesthesiology,14,0,0.0,0,0,0,1720,0,1705,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,0.8,1:3,0,ANE2,Saturday
2024-01-07,icu,21,17,0.81,77,12,59,0,0,0,0,7,36,0.19,1,0.08,0.5,17,1,0.06,34,0.5,1:1,Rehabilitation,ICU5,Sunday
2024-01-08,psychiatry,38,0,0.0,71,22,39,0,0,0,0,26,26,1.0,0,0.2,0.0,10,1,0.1,28,0.7,1:4,Critical Care,PSY19,Monday
2024-01-09,physical_therapy,31,0,0.0,0,39,0,13065,0,13050,0,67,67,1.0,0,0.0,0.0,13,0,0.0,18,0.7,1:2,0,PHY18,Tuesday
2024-01-10,resp_therapy,40,0,0.0,0,9,0,9683,0,9681,0,8,17,0.47,0,0.0,0.0,17,1,0.06,36,0.5,1:2,0,RES21,Wednesday
2024-01-11,nutrition_diet,43,0,0.0,0,0,0,18153,0,18135,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,1:3,0,NUT11,Thursday
2024-01-12,pharmacy,37,0,0.0,0,0,0,8216,0,8200,0,0,0,0.0,0,0.0,0.0,0,0,0.0,15,0.6,1:2,0,PHA17,Friday
2024-01-13,laboratory,19,0,0.0,0,0,0,15288,0,15282,0,0,0,0.0,0,0.0,0.0,0,0,0.0,19,0.6,1:4,0,LAB8,Saturday
2024-01-14,infection_control,33,0,0.0,0,7,0,0,0,0,0,0,0,1.0,2,0.15,0.0,0,0,0.0,0,0.0,1:1,0,INF6,Sunday
2024-01-15,medical_records,10,0,0.0,0,0,0,9275,0,9264,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,1:1,0,MED9,Monday
2024-01-16,admin,26,0,0.0,0,0,0,8865,0,8855,0,0,0,0.0,0,0.0,0.0,15,1,0.07,0,0.0,1:4,0,ADM1,Tuesday
2024-01-17,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,0,0,SEC22,Wednesday
2024-01-18,emergency,40,0,0.0,0,34,24,0,0,0,0,34,34,1.0,0,0.0,0.0,18,0,0.0,22,0.5,1:2,Imaging,EME4,Thursday
2024-01-19,internal_med,40,0,0.0,19,26,52,0,0,0,0,26,26,1.0,3,0.17,0.0,12,1,0.08,45,0.9,1:2,Breathing Disorders,INT7,Friday
2024-01-20,surgery,0,28,0.82,78,13,0,11871,0,11856,0,34,75,0.45,3,0.13,0.4,11,1,0.09,11,0.6,1:3,Pre/Post Surgery,SUR23,Saturday
2024-01-21,pediatric,20,0,0.0,13,28,6,0,0,0,0,20,30,0.67,0,0.17,0.0,17,1,0.06,48,0.6,1:3,Breathing Disorders,PED16,Sunday
2024-01-22,obgyn,12,12,1.0,61,20,55,0,0,0,0,5,50,0.1,3,0.14,0.2,11,0,0.0,50,0.6,1:2,Accident,OBG12,Monday
2024-01-23,cardio,16,0,0.0,93,18,48,0,0,0,0,18,18,1.0,2,0.18,0.0,12,1,0.08,58,0.5,1:1,Prenatal,CAR3,Tuesday
2024-01-24,orthopedic,6,6,1.0,108,31,0,0,0,0,0,19,68,0.28,0,0.2,0.1,18,1,0.06,43,0.5,1:1,Accident,ORT14,Wednesday
2024-01-25,neurology,14,3,0.21,41,12,0,0,0,0,0,7,22,0.32,4,0.01,0.1,12,0,0.0,27,0.5,1:2,Cancer,NEU10,Thursday
2024-01-26,oncology,40,0,0.0,102,1,8,0,0,0,0,47,47,1.0,4,0.19,0.0,14,1,0.07,16,0.8,1:3,Cancer,ONC13,Friday
2024-01-27,radiology,30,0,0.0,0,0,0,8457,0,8450,0,0,0,0.0,0,0.0,0.0,0,0,0.0,48,0.5,1:1,0,RAD20,Saturday
2024-01-28,pathology,25,0,0.0,0,0,0,11087,0,11082,0,0,0,0.0,0,0.0,0.0,0,0,0.0,40,0.9,1:1,0,PAT15,Sunday
2024-01-29,anesthesiology,11,0,0.0,0,0,0,15172,0,15154,0,0,0,0.0,0,0.0,0.0,0,0,0.0,51,0.8,1:3,0,ANE2,Monday
2024-01-30,icu,8,8,1.0,64,5,26,0,0,0,0,14,40,0.35,1,0.2,0.2,14,0,0.0,45,0.6,1:1,Joint Issues,ICU5,Tuesday
2024-01-31,psychiatry,46,0,0.0,75,21,33,0,0,0,0,69,78,0.88,4,0.09,0.0,10,0,0.0,14,0.5,1:4,Joint Issues,PSY19,Wednesday
2024-02-01,physical_therapy,24,0,1.0,0,11,0,1838,0,1833,0,31,66,0.47,0,0.0,0.0,13,1,0.08,11,0.7,1:1,0,PHY18,Thursday
2024-02-02,resp_therapy,46,0,0.0,0,7,0,17692,0,17678,0,11,11,1.0,0,0.0,0.0,17,1,0.06,37,0.9,1:3,0,RES21,Friday
2024-02-03,nutrition_diet,26,0,0.0,0,0,0,10525,0,10508,0,0,0,0.0,0,0.0,0.0,17,1,0.06,0,0.0,1:2,0,NUT11,Saturday
2024-02-04,pharmacy,27,0,0.0,0,0,0,16831,0,16824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,49,0.7,1:3,0,PHA17,Sunday
2024-02-05,laboratory,7,0,0.0,0,0,0,7577,0,7558,0,0,0,0.0,0,0.0,0.0,0,0,0.0,27,0.5,1:3,0,LAB8,Monday
2024-02-06,infection_control,10,0,0.0,0,29,0,0,0,0,0,0,0,1.0,0,0.02,0.0,0,0,0.0,0,0.0,1:1,0,INF6,Tuesday
2024-02-07,medical_records,13,0,0.0,0,0,0,8757,0,8750,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:1,0,MED9,Wednesday
2024-02-08,admin,33,0,0.0,0,0,0,18218,0,18205,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,1:1,0,ADM1,Thursday
2024-02-09,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,0,0,SEC22,Friday
2024-02-10,emergency,48,1,0.02,0,9,8,0,0,0,0,62,72,0.86,0,0.0,0.0,10,0,0.0,13,0.6,1:4,Elective Procedure,EME4,Saturday
2024-02-11,internal_med,43,18,0.42,77,13,44,0,0,0,0,30,61,0.49,4,0.01,0.3,10,1,0.1,37,0.9,1:2,Prenatal,INT7,Sunday
2024-02-12,surgery,0,0,0.0,66,10,0,4884,0,4881,0,58,58,1.0,2,0.19,0.0,16,1,0.06,40,0.9,1:4,Cardiac Issues,SUR23,Monday
2024-02-13,pediatric,33,0,0.0,67,28,34,0,0,0,0,42,70,0.6,3,0.01,0.0,16,0,0.0,39,0.8,1:1,Breathing Disorders,PED16,Tuesday
2024-02-14,obgyn,18,2,0.11,50,28,45,0,0,0,0,8,38,0.21,4,0.15,0.1,12,1,0.08,17,0.9,1:2,Chronic Illness,OBG12,Wednesday
2024-02-15,cardio,7,0,0.0,87,17,29,0,0,0,0,16,21,0.76,3,0.12,0.0,17,0,0.0,38,1.0,1:4,Cardiac Issues,CAR3,Thursday
2024-02-16,orthopedic,17,17,1.0,105,1,0,0,0,0,0,30,77,0.39,0,0.16,0.2,13,1,0.08,15,0.7,1:1,Imaging,ORT14,Friday
2024-02-17,neurology,44,0,0.0,99,19,0,0,0,0,0,13,21,0.62,3,0.11,0.0,11,0,0.0,10,0.6,1:3,Child Health,NEU10,Saturday
